user_id,user_name,password,address,wine_type,bold,tannic,sweet,acidic,embeddings
727,evolonte5i,KtweIOttZH,½Ö¾Ïµ¿,Red,0.4,0.1,1,0.7,rev+Z;j%iv=2AJoMcm82w>CjQ%1PNjLQ;&rLJK57ax;`amnkkl-CLbMMo2loC}N>Ma6M!{_DqjIn?sI2U5}r;KEl91BKJW+TDR4|HmmACUZuRhQ(dh;%)YljVEs@&LPu*qE*io=rNqR)ViD9mXC99~<b$3+m`^Q0mN4$W0%Wf~f(FMw6SmpD7U}f90`{yw#lP>q&IP5v6ROTXi%a@H6s9A;d+UF^K?1D53gN~*3+}Z)?ImPCed>@uMxMXFAmu?ns~$)|d9(*WtFl@?93nM9b0(_4sBhFgKml{Ujmx4xDjqC9fB@D%!kVl;Ljop0lDoY>O(}6cw)UdG2-T=RvN#GrQ|!?{Mj7TmL9nDgMz_yDa+$V1k_5fJBQM^+l~#W~&w`u3h6$Fx%KxA~voDZ9HrswaD#O)3bY+k{S~283p1v?YZFx>VG{L4l?WZ$9t`@sLdKb1o(|+r|g}Zn=g?WNMf~D-fiz8e=BncV6^B3wrS4}`bI*uPdUz4&wK%c_Cy7(_YUfvu)^n?|^4zH;{?w^Q29snr6jRxsIl1Ga^^@*%M%g{`}vSY+Nx6#BuQ*E<9oFAOOvPT}iK@c{->oKG~j*ja;9tMm*rIHyy{dL2?3B$5K3LyQyhFdYeU0oHwQT~ZPbW@Z-oq6TI%;H8rh)du<kl>F$c&X$+jCc~iM@Y6mwqO819u0Fo_;1s`^6u+D7~uv$b@W@m8tAmYGse-p{VoGQ#r)j9g1hHGLN>QQe7e0o7AMj_^K0S0JBpD%w?-L1VxKNRrSIH6t59FR=M$+vwO-IaD9by)PcVr;3-%;HHq2N*;zle#KbU|(P@0QB5Go0~hEJxxiDRxmiwzgQF5}ZblrbDYUNGiAvw_q-rl66&UgUN^(E0H`qqIIiT1aEQf?9|_h>giVOaJA+{w0Gyt6GV?8gS~qf=d^^aclxWSC$7r@YK3L+;xsW<b#;M3kMKDel-}sgQn#_i%E9B+bGMwB21RN>VE>guId~>W#A*fDCpF`y0TwCYUP2yA@GeqvnWqKB%P={3RGRb0!Y`rK4s{?XO##*Di5B&BzLbnLcp)R7elr`meUnHZSY^eVLS^!_w9(ksN@p8JKD@Y!Xw~6<?R1Gze1NjhBd}M>MM~x(xMH%I%vy3!?-!WIHABlwUlGOCDkH7Llo^lMnXZqYS~skxXcYdw(F|CO%1U>34N)*!m>(0MtTQ7Qd<K+3t<GmCDA~=ewtptYVBFSN=*?!8yF0~=*Ry(UF#u0=wxL-XgL}{0%K-Bte+A<E4eU0q7ipMlsN}K1J+DGNGEZ=
728,njillis5j,MJiPM1,½Ö¾Ïµ¿,White,0.6,0.8,0.7,0.5,2zW}r{d{J>vb0{m-A3`gcxNNOG{Pl74l`vx+Yx_1#%r}dd;bqVf`i0AJJNZ-!zv3vb%KsR_M_)N4M<x*5{-I43t5sr{7WIfP6I~2vB14Qoe~Q^(HI3j0mYv`qc!h7Y_$tNP3EgV@}{J}gWkVB#uzI<cvmJsoE||wPCk9VJ}HntfU5LA4y2gBR%)?5=Axp%LxE7g=xVS%MYzvD(2M0i_-R$YUZE~Nelgj;dgTm1Ko4g?ET#ZH|8E9A{Qy`!d^Q(A^Z467<@p9c6kHlWjbt7^Ss+S1>J1gYSrC^#NCfRaR@EcFVka8EKtg3dn@hw#-aDs1-g;BNvgKdD?7b#G!*B<`pO`+s<eJPsB<m+X`&V2)3*=ZnZ9jLvva=Vz|6CKld*P`()v>2N5;ulFUHQVlDyy(Qhz$Zjdi+~IH5`6FB4I#3UAs>|qVOocN+w^ti^EDkeQ#br@WfWXc@sE2MT=X%Q)6bo!U+FATd&eS+FZszwlW*PVK6v9aestAwi#%@APBiWLYIoas#;3Fh$h=UQXqW4+&D5lt^Bw@#qVgplc~Z#^Dw$RV#F~%3V#4V&88zix&k`CY~Gwbm{20W8X~4Y)~HfIcHRd*H^xf8IHvr*QR}roD2YkGIM0Z`7RQ&r(XR@>C#04?3<?>(ds)~&KQ$FV^%?d*XITV5*8dE@M#vw(rN)~+=jpaT8ZJ4%k^{Xz`COhq^a;zp&O9!^o#fF!0IF6$JHW2K66&nKz`F80HoufU<|n~FUS8C`$Xzu*vD_Cwos+D;hOBHn56Y##g|-<$ene+Ll-QBJC=78whQy1%MoDr%Xx6qr?*7%jlrFJ7;;d>u61f*Y@N%d>uNOMMwodpz;1q$s2ZD(|jsAE)fjF-|N+}0GcKPK$r347S@Kta=#*QJqH&?npGJie4|3$Jt+bm1J&DN2>d!T4PGk$kJ7>n;eqkWh^|HMZ>gV$(2pahjaGFc5iIEPR`5)+ZXs#_($0?jPHf0Pry>!u06Q_=~)7Avp6<|uMLW(;1x?w4IZqhhN*8KfCMCS$-q5Q`?iJTjHPl0R<0s>b8K7hoGdF0dRvdw!)p9uC~Uh(JWYdKMKx2B(0(zfZ+K;@3++#jTJ&u?WXL6&lt(uJ+|VUE`)dh69N|umy>~z8F=%m1GLObN)}eVB}rDf};e#A`1z>F!b3zs_pAP(#C4Pl^+{G6DT;pW0ZbA$TVF)K-C{VXz!T6vr0z4db9z*MY^Uvh=?peRB=1M8eAtp?kKUoBB&NWI*u5><3RI2|8y)rLmfuHcUG3aO+qO@!C{F$D`^?O
729,edellcasa5k,VEHxg7hF,½Ö¾Ïµ¿,Red,0.9,0.2,0.7,0.4,%A~HpGBiBDa!WbCO0UblY8XL4o+Q~n*O`UB0p}w?I1i9Nu>dYW7AKuQGMPfZa{!q?$cSA(bwiFnGU<*#PQIYLa!A2H#Q;J;xNy<Gx|QcYXCl47;6JTDy<xULZOm3a4S#Dt8jHX`&$h$AMS}A^i4v1P4RN18l!7flr4sGG7pcZRx*5(tCZ^cF-E8*0(CDl`${y>!if^UAyI0UZ$iVtPyM!yhu$gGQ66UeL4cN{-qHwW4tFBi+<kXQrr2M|W<K;a+{uM|-I=%-$cj7!gfATayunf1qweiwDK;Le@E*GLd43aB9*c8@3R{5Vk9pxTBT!zFyqMLF)USOcV>lLRz+dT?E`nu6S4%OyAoQb18zH!b!9>btMLVLZwlN92=GctfaViBIdMbezV_4bxN_cD+`HUnNheYw>?4O$jC*qlQ>INC8kch5*adUK^cn94Ii=YYCDF(R}-djRadgFXd2_NIbAR{H3^>%wC{+nXf6MeF82C~ZJM_EQ%>ybiKI9|pp{s249k+yEUwh8h;X*Q}{OwyKCgH>D@P7M$rns$`2k0@|rR=EO_CUudyBAvwN3LJGJ)*6^FZT!bFJQ2jN(RmHVEz>(`eNr#I+WSJR2?}o^~q4=^t%{BbK&0jaac)}IGgujVDNLZ9Wy7%e7=m1AQZCc$wrC5$XNTS<6Nc$4Mf(5oe9<t~@dg*XJgLBfpP%`R28zcxo(0E+G;{m$AE-T`^xjh3w%a`819lPg0?ANwGXq(tQ-3-h>CXnL3-Vu~PHn9;uL!>T1a=hF=;sIa39kr@Ingh~5@uEAwI#G!~_7EjNRo+@Z3jQlUL7sp>@KB3CqBa&hv)q}!BIvC@r;ZoDbp+KvF)bWG{dML)`xezbBHWO^BhPw2kapxgNy9!syKhy##gd3Wc;&}GcnsvfLs@}8x@dyDY6|PVgG3g-!m|QE(@Y0IiG0036>p6{;pd;f8}ko9TuT+dV>RVJOFwSEM4HCG%J0a$HBkG!+V31dHJ&EFy))Xs#$9ATdVGGr7OjjweXl1zYJj;s?V>imFpk*0?o;N!GL8s9>*k!lE7qU9+J>*a=1aCe3y}jn7#(82Shov6jS`8!&hdo3Vcf|-SlZt|OPKsUOSzUl0A$BL1JjT`+H)Yj<9N$Iet9~-cEZ3vB4}y9x@jUm5N+*0DDgnQV@F>;Jn;%YjlHbCb0n`n{^O~?i@8cbWW5wW@MZ%*1)>DMlI={r8m(8q`x;umE?yBpevb^l<3#m6kmMmiv)*by4N4k7b`)?w>VXnK1FtYZ{rPr47<uVF&SgwLhW2j0
730,olakin5l,WLclcmLhSKFJ,¿À·æµ¿,White,0,0.7,0.6,0.9,6B1Ov62eixs#s^g6JYGVY1<dS*mxyC2>E(HJ?w`+$~d7v<=_=RroOp9y0nMCan=VwlE1h=K1|*}6<c*br4VXAHf&Wt=o8|;!YMnyQlh&*^AzAcahs(+N)DYrJs#gaf@}akx(S^>zdfwKz*N&dW3@3qGj=FI4$>1p$G(NXIV_Mr0F>`Pc>$Qe_72}YJ|m*PN>@R@hSMB9$fnOf<tytyO#?^2G6+3B>!bp|#>EUjz$|7!6)T-SoLweANv0S+_D>c-S2uz_bm9j<XjvLS#MBNyAjl^?>X0PAqG$C!T~6;mn&cn9MVAl1ZPg(^j^3p{bS<kt8bw~e&}CJ>?d^0w!l!e-_EtB)R;tuLqJktp5-piOz0@N<+jxAxHzy;%YGD1oLLU%4^Le7X6N7C((vGCR;^U7##%TLLCE!dy!1;bZHnC$r#eWGu)rlX!kMR~h`U^ilYkGA*ZV*|&M2>(x{vJcWwxB7$+>`@ApT2=Uczo199<tiL(uLSQd|HJ+iUU%=RfD-cUe!sz9oR&_y4Nc|rfhw`-no)JHIb}8)q`oj6ENIAM(IgCT@&p+)Bo~6E!zA($w))Lphp8cZL9;oTDPk|B0*9>vfSD|{XJN}-Cf?kqF<sve(y=Yi13EL*8r2h?%*cB3cig$oDv_tLu}7K7<Lpu9a-={(>MY^+w&2>ZZ9prny0-!!jZ5)*KjnywUV_z->bzxB{<E#aPcp{i>=K+`k;S5LrtK*4~wC{z<X*uhKbHTj#<P%;u+e$x|ftcvh_GWJ%+2l!+n*#;Tx>Kwox8H1*>B~0>hfV5Uh7U9cX^PR{Ux|tBbWi=AhfY4k9-_*22F&8r>2<esh~Y8udND_-^e#Iy!~F6&a2{YQ1|urB1m%?nD4U3+3xS+n?ONRNDkUCRi@K{tdrB)2lMS0&cHAM#)dV9CwAk#bk9q8r+6I(yszQE3$$=9*~MZ$0##C>TiBOB;JBO)7nfx`&)XytFI-$;qWoP^R^?ueLLvBm_IMStFxKEC_>#n=GJY$YMz2WXj+jzSjr?n264qd21ygYj24~06LxyPD<0Oq&6O2Dq6I%bt%<Wfmd)zF^G-{@@Bb4(yH0z*SogX=UT{l5Eq^3G6?2I`+9v5eRUzU&IwzYy$Ss6FL->imfzw96!ixvK8k8ixGdOX-J{KOp*Z~~Bo3a@{2FLC{(8E{1xl9~DqG?9IR7<Zui>GrxVP_pbOY5t@hKf+X#%BS)7K!LR>i{f38fHkpQoJKTLcqkn)7K?G%D)M}n#A-!s@_aLZoWysqRf-OYLO*B!bRvlhkq8o
731,vscroggins5m,t0gOas,½Ö¾Ïµ¿,Red,1,0,0.8,0.2,eowBye#1Dwhy^*n>c7jrv^POOTXESxrlN(uvhgE8${mtFJ`OHG5e}U{c4$byky)BQGqG7e^{9?NJ{glg16i-UjhDecvhG1Z7O~d9Gvw$$_FTQcFf*+`zH7BVh~9uc8vklP3xvTx0Kvh(Od|t6cGi+VO7NjS+F~t0@;mLn8^gUmp-ap^M$y>5e3t>guMMp~D=pr>OqZp<_BYKx&fEMyL%t@z$`^CIie0k5aD&i2`tP+r+ZathIS-LP!T7wtj$J=Lktj$&7TpIxyLw|j^6WG~KdP?3{iM!4jD(85&9J0DP`WEWmipB{iyW*zMmQZm3T?eVMdENiqiCAHBK)R5JTnSFJGaq4z0l@A)Gebvs$tSU8P%gc|D(LV7{=efUI2hT`3sxBVfUH8L}#o%)+3NWdKhUwZm`uqbDj`7$ty2C(@s1;I2A)bct58-qu?_@&sDlV6CAcbgL3P>at$Us2d#oX`l#H#-o9Ty!jB-ovuW!;99lp?fSMLR5SFq(YLmjg3a2kWIQASsi%}ZCX053|8ncK%+uJ9<Q!D8|p!kYD_oJ&nHswse=qRx~yHmbDKhC#5Yf+rP<#!#vvpP1v=R&tVT2$;mjz)_=LXR0hF7w8}EAp~GjRO3>J)bSV?2r||0<?)gx=)lqy_D&{uGL3BrsUv1BpZ=G28Z20)FBhUuGqCdqc++;Udn<#+xp$UI>+fh9v}!nhSOWWf7-ggwi)TXb4>$4kZ#?+UZdwfN(Hw+q9_wS(-6=<K2hSncX5<IU`-%DFS0H`13=wA@C0AKZt|-?>QvD`TBJL_S9FO#hY2M>Pyt;(YC0@GN}zy13~h@)qURsH4eO)6%f_oeI+GW_O9j_ISR@=k9cbo1CK~EJ9o&e%P4<63Zc*(%B+WiRb3Y}%Gh2v1x@pNjUjE|0m%D&Jay5~>JG$$>Li88DDy#xPk&g#JzOlSNcbbhq*#n%vZsiX^a^n)e>dxpt6*p_YUxmWI>7Ts3h4=ov!T20N3!*2#*r3|Kpdn*FGoXLJ5>1dl6u>V&ALhh74VeYL%}3Y0dVb}<TY?BckYb;|swXME<|(Va5~;O6y5Sc*AiZ6`P%aBVwjGJT4$us}^fb&rJr&?T&I;8%nsb*v!`RP0VHuD<Z3-N|^-aq^tY0y|y2ijih{I>U!L}klCT{INqN_l^K>jv9GV=;Qy*#GAMwzic#WktFn$t=^?t&CQMtB228}<ah3Ib5Q>XlNzR<v2aSzi%Ay6X(T3a}YIr?4SFa1mlZj!POqa+PvFR(%pcM&vL+LhE)wGPd<T)ksG_2oi3-
732,aborthram5n,SuKikVWUiCjb,¿À·æµ¿,Red,0.8,0.8,0.9,0.1,TMVzi@L4&(d4@T^c+$+ixH&;Uo`l#xk(!9UTOlMsP@$4P(HAa2%n_YG3GqO`T|}Kf*cfC#!-bPSp4N;%D_DoT`Io^zr}{xaIy2F~ZMx?_B6hsLAU~}?JBzwM^14z!5;to<r_#PZ@5{u$nr*W^R56Y}h+UvRAZRT>;%n}|$uYP-fzHZ5Dm&P|k~;Rj)&i|RT1Mo)Mq8!7khRc1-pu(wa2GAVhiikp;vlfURvx}RwfM0=TRLAqLW_?-l=8j5+=D$oD(*)>Zq^4tA=5uTmMJwrR*kd26#>#crXzU1>S~`q<xea>{R!4T@TROj%Do*w8X3Vq;Ms9L%kiSW<D{uS<w6QTn%U7m!Yt-L;<ckboioip3wEA9;s3q9W1Zi>1L%J~?b@5aj$N9+wY8K!ax0KP;zx!)3Zm6Njs>YYdcvnYZ2Kxd4;f59u{)|gLcTLVWYD@lTxYdE5_9an4v4xsex-sxfOPV{-MM5xUDp@Cf>Y@~1x!FduPh)xnE$mu8nMB?oDMHP-~Svy_1hD_lh3I?E|rKt9gQWwJ`U+Whn$N(GOnmUs>n^h$#u6p*6qJPj#0Qj3IUwIn@t?PeqA=d*h!2%o!;p`n9++r?2;Kk7@o$z)9123($4(8_Fpc)AI25G{O5^3o=}uPXvOTm2{}eTkbm7j!TpgxEqvfV%E%JGuPwGe^=t4xE$e_jRlU!?+Ys$P8m9<AHvC(^IvTgXaE#Qv(@q0GDl^@_n9S!t#;LbIc>fSSvP{rFPFCT*rpl2&TJ;q_I&UsO>e<{rFc)9HW0<Kw1JBYwlK(ru|N4kOzYHZn3XW1g&U7q4FqVKo7mSNP^N5%{V9>3;I})!yxn&o>mF3kx8ZsO}qgv)anDf6qZCsVUme_eeO84A8-lsl5U4>S@QAvnD5sJz`5FzHj^TUTf-M5dtK=tar+;kScAkqRrB#Q_@GAg`3zd4XUw#1#kV*L+5cKsH=Adcog)*y1fOV-D~o435YVC(F>qRAXUHR>Y2B8u6+>tJC&x?X|5MgERIdq^8TRqwJqjgC~lzIWQan*8LyYPSeL0cW4TfM(CSM^mo7&L_7&4p;>|ZQ5bK2~-R~mi36gjvYt69W}~7lilAxXX3{_8Z?(akfgUhyj+kz?R^!#En&+))pI<*6vMzjP*`NYDjOp|?Jey;bq+zleOGWk1u79g&g!MUBF(WsmvX7UuD?n^YPk_V&~*bqrmqCQ(<wW>jzV0&Ry<n2Z9Ne{g7FN$SiSo_h}j`P>+NMf*gP6Q6|-zV$)FNIyTmX+;@oyXrIz+So+4F09c*vD
733,agaythwaite5o,cKwsJRqC,¿À·æµ¿,Red,0.9,0.2,1,0.4,_>r!^%uYDJepxxclW)zwhB-k%7Q@&-g?5j=ZCE5gwXKprQ{yc_xkQ~m22DA?ou->V$Vpy54#1B;p3;#&BWvHh!Ggd)PU%5F82!+{P>|+7vm(5|qBX5QNM5)<AWxD$sBUXNSc$klI&Q_k$fpB7g$9s6*9DzFlASF;J$3HC;{2~Z=1|K&bA#Ew;r#)>_7kl?Ef&qba9pLoEmzY&%|81-h~FB&20DSfL9emDcFeXtOdPL2c$;fKGu@Lv<9WlsbQ?xL1^7om@&pJ#-p}4W_dhj2n;*cxzT(Y2V=RTfDt)9s)_E*H2>8`MZF!?UBpE6{%yhp$;8Jit&eNa2TBoKzDM<=I>ZH*>UO?tQmX4x6y;sgZj##BW2SB~P{(;}WJtBWT;vb^F&+neUt}m57d?}DXvv6iU>eJOfg6y@sRERA->mN5iDhWbAhjXVr{kAhegloD#=Df2%N}lV!Ro6W`j^KhnhO*hdE@o&yp)VW1E?4Y7?^r-UNiZ8fV#vNf{cFO$HSaG!-u@gwn8+8ucCD#Dv6+ZK9&0AQa<Aq;3lobzfZVM=-Rn)i#huhVx`Vtw`)|5GTl<^8Zh{}aZ2C37fFpK2c8%vh8)}O`9*!A6juy(liV3qny6*kHeZe%pO5PQ}FB*zJf@G9HlPB}P?vhA9)&$%?>4%R$Hapcn*})RO?J2fDy58|V%HCf-!uQa=bEE1%3PcA$%|Bbeh3vV%+HdW=%S8h~Rvq5Hq6X+c?@zZsZbI}uTN%thp3LCBLK2fdM%5KR3WhE~J38Dxwya;j8PcggWpT|vcUwHa+W&|@YVagL(28C^s@5w%Du;kT`W}lvO6$)%@{XUr=`FE87G)Q|n1$3oT>%_G)*I$O;&<CU^GtKTB1LyUfOX40u)RJ&E#4`<Zlj1l%QeeCVxr-{j=+3BwVj>3_@wH-jiU^{a$W*JRs;t?-ubvcY^#euu5zWn9TpHkoDLVikayod_9=6}XZy*&f|{zlFy->R7w8;770V#M>yG5VauHrXUM+pU%ifGXRLl%M0PvJNKblFti@?>r(-Y&r-+u@|t|p(q4On8m&hV_g8;7<(y_fzw6=_|+7Ca0<1_Ft{N}ztd-blzlqCen2eY+1n@Y0q(f>y&mKqZhq{jl=A)0)daY5Xw1{Gz}=J2z{;u1q37<{0fi3ywj*9$;KPfn)?fld!J7@+7W5R<WtSMgmJfDtQz?fRqD3SStj-8hJ&%SXoxTc5_<4COr{A=Z_4(4mf{3%IzUQAlYC)swx^lMoMNsHMbH#;=eFJLIZa|sJZt(Eu2h0?%Z*{
734,wmuddicliffe5p,BynS6qY8f1,½Ö¾Ïµ¿,White,0.3,0.1,0.6,0.5,2t7`}W?68*t$kg;um}CVu)8F`(x@mvy*h6{bDCm5A;YCV$PDT}$VkFJ4s?#c0ssa;Gi;4N&}ZL2;5d6fVi9pa?objxeLWw)D5^xiCmzH<W_Jxf`J**H-nocBd!PS4Ko<Ev1;n&J<kz*o#n;<D9#|(o%G)VGfRKbfwhe~Am6?w}yCLU4BLktodp^WHt@x|I(*0GxQvV-44FJ+VP{H#*Rk=~WPZ%{ma$o?z3qSKdw&Z6(Z3-+s^~M@MN~aV)(t{E}&bkji8>Iw5{+t;=5&=d&b6kl$wn-Mhc6-1+eirOM+7TzelJOS5U4TSCrMJ00fcdOH``%N(5G6{#!}9_^`fB&SQ$#?&Y7Npq(k~r9UcP%j2DG9+j)#H2(#adY<{c5gPHMG1mIaDEy6%8KwaL1_wOesM3gG%b-CR;XVrPIq1p#V5_C+Z_IBP1ue&AL<q*y;c8v0&8DoA6$2!%yGh(Bb%ba^Ac7FGg4)Bn~!eO%8!(qY@aR^AIgi^f(zlId5!{g1Xj+2x794Y+5&v7ZV*F0gpNxP$gRHV(8u&QE8*tIV-Kt-EPG;A#Lq&cOFSo}?o`<ESyeUi_y$KFJ!tffJ}dokdYVHXJfOgYZeeO=;b}vLmTKPU}&>;8=>kEI*;YW9uNlY$uC9wKEyMrRvu|n*bF+)?M^JsUQMCJD&c&N{c+dlvj~Hvh%P%TlYS{#%ZTNLSm;sik`^6eB~~`@-oanI<#Itrt-SJYOS)rV8{-=T{o#dGaSA@O6AVJGS65)y4Dvzs*JP0X0}beR(_hllgt`G<9B92ZJnIHT1<OCcq)3oRxEQrucx#>o_@=|z^}MHdU&Qjhzt}z>V~5~K@mT{)7$SqXd`~V9+8Vbp3{3j^@zhh9{C7B*hJ?)!Sf%#*_$ChGmZMZSFNx=CU`l&S2M6b@+nTgmPeVtkYZ~;2J&}5y6*5l#4nFO{$yW2<JyWogieD$_dvHjEo)9ddd!8teyte4WS~I5;!PyKtDNw@69XZ?4YZ@bZ9us`BRp!qmY7>V<F=kY!lo!csNKOo;teyu$#9Urb~tIj^4saY7h)4XAe}Kj7(9kP*qhkDLRCw@aybz|1PFk?{`I~;hCNF_pe0s53mX_d%rU$@x<;-(E$pE`$@GFh_-~58Gj>0}4L$3<vz)NHo9t%4wL1mB+;bDZn_u-l{q*cVV$5;BKjs=hque{cE4NNQfUjUbDp&<Sib<ruhTToS<t+2Q)0F@{8o4V#w&g>=51=SOB5LNo>gN$ZvP2fY;{o+QIH3_ggxf>E79^g(u7DmtB21P(8V?A+
735,blatore5q,n0QFNz6F5,½Ö¾Ïµ¿,White,0.4,0.4,0.4,0.1,0Lx0hbs}QF=4M;JXoTawi%KcKJ3b>o4S#Mwt!jWjXjHX7M%({BhoZkfie-eq5P%0j^0|pWE*9lKDujkVW?5}NrSRZB<CPG<j)ynDBC@hSgE{X#z~ucqn470RP|w~z3&sFHLPg#`M>Vd$i>2Z|17Ju$OTj2WE5*h>vv+*IP9K~<rc&uYo@SoEid^nJ)19Qhpt?D~I~XxN`X13g{^9690=-wir@9<Il0OE&`ho~Qa&2Zn#Lb&N-iJd!jH9nTVB!@(it`vgP`n2~a*`TACHw|H_6lk}%%Baw76#TnS;GK8Z2|7SRtp!uf_ZX3>5I5NLp`oP&|6i%^Nmiw<B~`})9L%Z(X=|h4iwQp8z>z=PsE`=UbYrLupouMgYq1|R=gU&HvI&=e!d4j!~};w^wXxl`&g?!h}ZZ(6G2oz>sWI?VV{IQ-Q;9Hy?rUaDg>IlvL8Y}Q(uTb&{AZ-W1!$XHF|8nvY^7gM9cv|+72i`%Dmn`cuohufX^&HqeEOjE2=oZ;Gd&D7H@vPaY{MA?x*5DLPLGOBqd8dLz1#TZpm1`0rj&#ki}CypprE{4W0czNEBT^W>_}AJOCR#WBne#`e&X$quESASC*$fh6F&r49Ek&I3ub*>Sj~FJMxIX$h4xrmOmZ8HYA8YD{uR~J9ykb5`Y#!lVS5e*H!{R_R0*u5iljcGeAE-EGDc!Z}~63EML7pj-9+eH3$2?2ZK4ko^HuM4aSo{+E32D!N{h+P3Wt<1{{Jun*`H8uer#+Eu>#Ri8Tm6g1WW8v+yQ8Vuzo<L5>(eOL}KOV<4%%_P%;QlSpyD(5`Af5)`#R4x`w<*%g{SDU%LAXZamJ>oKc8kk3fJ`a$<UWf6nFIv<WdHTrWu3JTpmBIFD};<4sGwG|w{ZmxSi``#11&KJ=?>NPvR5k|8=e&kEPd3T$?jW1+B^67~`RCfVDCO)M<U7lh;T5*v+vW$yA0kh0J7}-xi;|hDfM#de#48KUfR8l0rs2K{sY{~||;y07O{<KLy-6~qYHl|HKMnarE)z%t6Wox)U1_2<y*kX>q>WNFgHBQ&QGLjBIGR&1d-yb+XcgVlLs;f-DJeCkZ#u$XZ(KN<C5_3pEI}m+7T4gjo=5LKWn8%+!3Qnm%50ZyJAexQ8jGi*T)A+Ex3O;YVw$o(4;Ki)IhL#P#i;glsM&$87IF38N10)$hqXaI$JEnv_lGa~8a`6s7z_WnA^J7ZCXmI(yJ+IL`ipDKKO*%rqbEzmms8PedsW}`!H$WD@+V}52LJuoHFRDVne&V3NlO+{DZrkfV{ul1P
736,bfoulser5r,wUFOZgLE0ypz,½Ö¾Ïµ¿,White,1,0.2,0.6,0.8,mJ~_9no?806T4ZzGnMha%K{(2ADSgVV7GKXhFDxb7A>kjABY@3G;_T_Q~qYZ<*o-nWtxLO)7$PpRk~t7UR!%VS<}5eci9-fV<J(%ysEQ5E@KZqU>E*9JtC$*TQ0gj^411FIJC|`q8qBe4tK{sZs<Kfi^n5CdJ%s<cTR%8b^(?@9;oR*t_YLA6}pi<Tk561&jCokV70S7z9ZH@?I-9zV1Zh{MwZ?^+r;g@yI~GLGe2ZNqWGac_KzGtx`Bl}a~c*vSueIeqHY90<4YMpd%eItUrjVU!Ga9GX~dX5?VkcbiuDn{woVtno8N;!=qkKE88@&$PHIWNk`Fw;1vXwkLvPl;R(UwTYYE6dYyciV-gJLI`Ua9d5cY7tQ)wB$purozN=r1oFiWmI>x+#)`y;x)#!S{et;qd94I@}T)5>f=HBm}G=1FcpyWT0kelHok0h2>NqJ@+{s>@`*EelaSD(Y*$s<A-7W;gpk>Vb(q`N+pVlmh|3%`j;{yTNlmV?|NFMKq{B`YV9HG>bmJkSy0e8%lh?-92eM!qUn=%3w#ox6Z9UK$?xbDwgRzH#P%6#ok^&n)Nlm7<zO)NLePo*!`tH(3Vd?G905mAOJ$YP-^|Ye%-D=NO(}c82Wy{vV@zz&n6VVQ>T+ZFklzHCQ{fx$Ke)0yS?>4UF-lrHrN)wS41Pfw%^G<<zTiyodYz#Ksw7m{Nj*5z`O0f;bcR<Ythd?d!mOwtyRmuUEiX=&bW)cQSq%l%W2&|qf_0!3z;E50QnO?G9{+J0PV3oTAq}@&;A@hCNE?_cBqfOg4%6Ag!YoZg~e(=6YQ@)sFm8jW;!0aWxK#WN|h8pK{~BJ?ovO$N(uQtbfbX3!$XTdn5A?-`0bQFHg^X=0P*2Jb3*67@TL7d+;_XZO1a8Eo)|*E`yQ}A8pK4uH@=a-vZ7=^$Pj-&SjPZBX4sQI&Ol*5^FnbxHuIW4A{*E}!a-3$@l}n#Z#^czOA<Z5O&JWo+dl=rgN*yWiOQwFX57j?4V)&wjWt|9UK*M{dTbUyb>F=|Zum97t!|aSDu8dlwYAv3jzJYa4V|++x=YPIaxl-oQuR{5;#3nrFw}#;qQJsGYOG5@eqTdA>B)gU;L$NXTAlhnHZ`R`wpDpQre1`<J?B-w1Sbr>4l3%rz&2#Ru)DIpEd&U^zFfdQKwjoQm5DpQF+3SSOK3U2t5exN<<(d}S~ey>s7;)|D)C#t<~|C){*Qt^5G^l2z|cg$erYQ}7~7k^QREgsIv5qd(6#kH`xGcYeONia2-lUr_J1Ki!yCXp{~Q9p
